state_code,State,District,City,Category,Sub-category,Micro-category,Product,Month
25,Madhya Pradesh,Ujjain,Ujjain,Meat,,,,
25,Madhya Pradesh,Indore,Indore,Fish,,,,
25,Madhya Pradesh,Indore,Indore,Fish,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Fish,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Fish,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Fish,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Fish,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Fish,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Fish,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Fish,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Fish,,,,
25,Madhya Pradesh,Indore,Indore,Flowers,,,,
25,Madhya Pradesh,Indore,Indore,Flowers,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Flowers,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Flowers,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Flowers,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Flowers,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Flowers,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Flowers,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Flowers,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Flowers,,,,
26,Maharashtra,Thane,Thane,Fruits,,,,
26,Maharashtra,Thane,Thane,Fruits,,,,
26,Maharashtra,Thane,Thane,Fruits,,,,
26,Maharashtra,Pune,Pune,Fruits,,,,
26,Maharashtra,Pune,Pune,Fruits,,,,
26,Maharashtra,Pune,Pune,Fruits,,,,
26,Maharashtra,Nashik,Nashik,Fruits,,,,
26,Maharashtra,Nashik,Nashik,Fruits,,,,
26,Maharashtra,Nashik,Nashik,Fruits,,,,
26,Maharashtra,Mumbai,Mumbai,Fruits,,,,
26,Maharashtra,Mumbai,Mumbai,Fruits,,,,
26,Maharashtra,Mumbai,Mumbai,Fruits,,,,
26,Maharashtra,Nagpur,Nagpur,Fruits,,,,
26,Maharashtra,Nagpur,Nagpur,Fruits,,,,
26,Maharashtra,Nagpur,Nagpur,Fruits,,,,
26,Maharashtra,Raigarh,Panvel,Fruits,,,,
26,Maharashtra,Raigarh,Panvel,Fruits,,,,
26,Maharashtra,Raigarh,Panvel,Fruits,,,,
26,Maharashtra,Thane,Thane,Vegetables,,,,
26,Maharashtra,Thane,Thane,Vegetables,,,,
26,Maharashtra,Thane,Thane,Vegetables,,,,
26,Maharashtra,Pune,Pune,Vegetables,,,,
26,Maharashtra,Pune,Pune,Vegetables,,,,
26,Maharashtra,Pune,Pune,Vegetables,,,,
26,Maharashtra,Nashik,Nashik,Vegetables,,,,
26,Maharashtra,Nashik,Nashik,Vegetables,,,,
26,Maharashtra,Nashik,Nashik,Vegetables,,,,
26,Maharashtra,Mumbai,Mumbai,Vegetables,,,,
26,Maharashtra,Mumbai,Mumbai,Vegetables,,,,
26,Maharashtra,Mumbai,Mumbai,Vegetables,,,,
26,Maharashtra,Nagpur,Nagpur,Vegetables,,,,
26,Maharashtra,Nagpur,Nagpur,Vegetables,,,,
26,Maharashtra,Nagpur,Nagpur,Vegetables,,,,
26,Maharashtra,Raigarh,Panvel,Vegetables,,,,
26,Maharashtra,Raigarh,Panvel,Vegetables,,,,
26,Maharashtra,Raigarh,Panvel,Vegetables,,,,
26,Maharashtra,Thane,Thane,Dairy products,,,,
26,Maharashtra,Thane,Thane,Dairy products,,,,
26,Maharashtra,Thane,Thane,Dairy products,,,,
26,Maharashtra,Pune,Pune,Dairy products,,,,
26,Maharashtra,Pune,Pune,Dairy products,,,,
26,Maharashtra,Pune,Pune,Dairy products,,,,
26,Maharashtra,Nashik,Nashik,Dairy products,,,,
26,Maharashtra,Nashik,Nashik,Dairy products,,,,
26,Maharashtra,Nashik,Nashik,Dairy products,,,,
26,Maharashtra,Mumbai,Mumbai,Dairy products,,,,
26,Maharashtra,Mumbai,Mumbai,Dairy products,,,,
26,Maharashtra,Mumbai,Mumbai,Dairy products,,,,
26,Maharashtra,Nagpur,Nagpur,Dairy products,,,,
26,Maharashtra,Nagpur,Nagpur,Dairy products,,,,
26,Maharashtra,Nagpur,Nagpur,Dairy products,,,,
26,Maharashtra,Raigarh,Panvel,Dairy products,,,,
26,Maharashtra,Raigarh,Panvel,Dairy products,,,,
26,Maharashtra,Raigarh,Panvel,Dairy products,,,,
26,Maharashtra,Thane,Thane,Grocery,,,,
26,Maharashtra,Thane,Thane,Grocery,,,,
26,Maharashtra,Thane,Thane,Grocery,,,,
26,Maharashtra,Pune,Pune,Grocery,,,,
26,Maharashtra,Pune,Pune,Grocery,,,,
26,Maharashtra,Pune,Pune,Grocery,,,,
26,Maharashtra,Nashik,Nashik,Grocery,,,,
26,Maharashtra,Nashik,Nashik,Grocery,,,,
26,Maharashtra,Nashik,Nashik,Grocery,,,,
26,Maharashtra,Mumbai,Mumbai,Grocery,,,,
26,Maharashtra,Mumbai,Mumbai,Grocery,,,,
26,Maharashtra,Mumbai,Mumbai,Grocery,,,,
26,Maharashtra,Nagpur,Nagpur,Grocery,,,,
26,Maharashtra,Nagpur,Nagpur,Grocery,,,,
26,Maharashtra,Nagpur,Nagpur,Grocery,,,,
26,Maharashtra,Raigarh,Panvel,Grocery,,,,
26,Maharashtra,Raigarh,Panvel,Grocery,,,,
26,Maharashtra,Raigarh,Panvel,Grocery,,,,
26,Maharashtra,Thane,Thane,Bakery,,,,
26,Maharashtra,Thane,Thane,Bakery,,,,
26,Maharashtra,Pune,Pune,Bakery,,,,
26,Maharashtra,Pune,Pune,Bakery,,,,
26,Maharashtra,Nashik,Nashik,Bakery,,,,
26,Maharashtra,Nashik,Nashik,Bakery,,,,
26,Maharashtra,Mumbai,Mumbai,Bakery,,,,
26,Maharashtra,Mumbai,Mumbai,Bakery,,,,
26,Maharashtra,Nagpur,Nagpur,Bakery,,,,
26,Maharashtra,Nagpur,Nagpur,Bakery,,,,
26,Maharashtra,Raigarh,Panvel,Bakery,,,,
26,Maharashtra,Raigarh,Panvel,Bakery,,,,
26,Maharashtra,Thane,Thane,Meat,,,,
26,Maharashtra,Thane,Thane,Meat,,,,
26,Maharashtra,Pune,Pune,Meat,,,,
26,Maharashtra,Pune,Pune,Meat,,,,
26,Maharashtra,Nashik,Nashik,Meat,,,,
26,Maharashtra,Nashik,Nashik,Meat,,,,
26,Maharashtra,Mumbai,Mumbai,Meat,,,,
26,Maharashtra,Mumbai,Mumbai,Meat,,,,
26,Maharashtra,Nagpur,Nagpur,Meat,,,,
26,Maharashtra,Nagpur,Nagpur,Meat,,,,
26,Maharashtra,Raigarh,Panvel,Meat,,,,
26,Maharashtra,Raigarh,Panvel,Meat,,,,
26,Maharashtra,Thane,Thane,Fish,,,,
26,Maharashtra,Thane,Thane,Fish,,,,
26,Maharashtra,Pune,Pune,Fish,,,,
26,Maharashtra,Pune,Pune,Fish,,,,
26,Maharashtra,Nashik,Nashik,Fish,,,,
26,Maharashtra,Nashik,Nashik,Fish,,,,
26,Maharashtra,Mumbai,Mumbai,Fish,,,,
26,Maharashtra,Mumbai,Mumbai,Fish,,,,
26,Maharashtra,Nagpur,Nagpur,Fish,,,,
26,Maharashtra,Nagpur,Nagpur,Fish,,,,
26,Maharashtra,Raigarh,Panvel,Fish,,,,
26,Maharashtra,Raigarh,Panvel,Fish,,,,
26,Maharashtra,Thane,Thane,Flowers,,,,
26,Maharashtra,Thane,Thane,Flowers,,,,
26,Maharashtra,Pune,Pune,Flowers,,,,
26,Maharashtra,Pune,Pune,Flowers,,,,
26,Maharashtra,Nashik,Nashik,Flowers,,,,
26,Maharashtra,Nashik,Nashik,Flowers,,,,
26,Maharashtra,Mumbai,Mumbai,Flowers,,,,
26,Maharashtra,Mumbai,Mumbai,Flowers,,,,
26,Maharashtra,Nagpur,Nagpur,Flowers,,,,
26,Maharashtra,Nagpur,Nagpur,Flowers,,,,
26,Maharashtra,Raigarh,Panvel,Flowers,,,,
26,Maharashtra,Raigarh,Panvel,Flowers,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Fruits,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Fruits,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Fruits,,,,
27,Telangana,Barddhaman,Asansol,Fruits,,,,
27,Telangana,Barddhaman,Asansol,Fruits,,,,
27,Telangana,Barddhaman,Asansol,Fruits,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Fruits,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Fruits,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Fruits,,,,
27,Telangana,Kolkata,Kolkata,Fruits,,,,
27,Telangana,Kolkata,Kolkata,Fruits,,,,
27,Telangana,Kolkata,Kolkata,Fruits,,,,
27,Telangana,Jalpaiguri,Siliguri,Fruits,,,,
27,Telangana,Jalpaiguri,Siliguri,Fruits,,,,
27,Telangana,Jalpaiguri,Siliguri,Fruits,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Vegetables,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Vegetables,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Vegetables,,,,
27,Telangana,Barddhaman,Asansol,Vegetables,,,,
27,Telangana,Barddhaman,Asansol,Vegetables,,,,
27,Telangana,Barddhaman,Asansol,Vegetables,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Vegetables,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Vegetables,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Vegetables,,,,
27,Telangana,Kolkata,Kolkata,Vegetables,,,,
27,Telangana,Kolkata,Kolkata,Vegetables,,,,
27,Telangana,Kolkata,Kolkata,Vegetables,,,,
27,Telangana,Jalpaiguri,Siliguri,Vegetables,,,,
27,Telangana,Jalpaiguri,Siliguri,Vegetables,,,,
27,Telangana,Jalpaiguri,Siliguri,Vegetables,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Dairy products,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Dairy products,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Dairy products,,,,
27,Telangana,Barddhaman,Asansol,Dairy products,,,,
27,Telangana,Barddhaman,Asansol,Dairy products,,,,
27,Telangana,Barddhaman,Asansol,Dairy products,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Dairy products,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Dairy products,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Dairy products,,,,
27,Telangana,Kolkata,Kolkata,Dairy products,,,,
27,Telangana,Kolkata,Kolkata,Dairy products,,,,
27,Telangana,Kolkata,Kolkata,Dairy products,,,,
27,Telangana,Jalpaiguri,Siliguri,Dairy products,,,,
27,Telangana,Jalpaiguri,Siliguri,Dairy products,,,,
27,Telangana,Jalpaiguri,Siliguri,Dairy products,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Grocery,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Grocery,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Grocery,,,,
27,Telangana,Barddhaman,Asansol,Grocery,,,,
27,Telangana,Barddhaman,Asansol,Grocery,,,,
27,Telangana,Barddhaman,Asansol,Grocery,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Grocery,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Grocery,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Grocery,,,,
27,Telangana,Kolkata,Kolkata,Grocery,,,,
27,Telangana,Kolkata,Kolkata,Grocery,,,,
27,Telangana,Kolkata,Kolkata,Grocery,,,,
27,Telangana,Jalpaiguri,Siliguri,Grocery,,,,
27,Telangana,Jalpaiguri,Siliguri,Grocery,,,,
27,Telangana,Jalpaiguri,Siliguri,Grocery,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Bakery,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Bakery,,,,
27,Telangana,Barddhaman,Asansol,Bakery,,,,
27,Telangana,Barddhaman,Asansol,Bakery,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Bakery,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Bakery,,,,
27,Telangana,Kolkata,Kolkata,Bakery,,,,
27,Telangana,Kolkata,Kolkata,Bakery,,,,
27,Telangana,Jalpaiguri,Siliguri,Bakery,,,,
27,Telangana,Jalpaiguri,Siliguri,Bakery,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Meat,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Meat,,,,
27,Telangana,Barddhaman,Asansol,Meat,,,,
27,Telangana,Barddhaman,Asansol,Meat,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Meat,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Meat,,,,
27,Telangana,Kolkata,Kolkata,Meat,,,,
27,Telangana,Kolkata,Kolkata,Meat,,,,
27,Telangana,Jalpaiguri,Siliguri,Meat,,,,
27,Telangana,Jalpaiguri,Siliguri,Meat,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Fish,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Fish,,,,
27,Telangana,Barddhaman,Asansol,Fish,,,,
27,Telangana,Barddhaman,Asansol,Fish,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Fish,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Fish,,,,
27,Telangana,Kolkata,Kolkata,Fish,,,,
27,Telangana,Kolkata,Kolkata,Fish,,,,
27,Telangana,Jalpaiguri,Siliguri,Fish,,,,
27,Telangana,Jalpaiguri,Siliguri,Fish,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Flowers,,,,
27,Telangana,South Twenty Four Parganas,Durgapur,Flowers,,,,
27,Telangana,Barddhaman,Asansol,Flowers,,,,
27,Telangana,Barddhaman,Asansol,Flowers,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Flowers,,,,
27,Telangana,Paschim Medinipur,Kharagpur,Flowers,,,,
27,Telangana,Kolkata,Kolkata,Flowers,,,,
27,Telangana,Kolkata,Kolkata,Flowers,,,,
27,Telangana,Jalpaiguri,Siliguri,Flowers,,,,
27,Telangana,Jalpaiguri,Siliguri,Flowers,,,,
